>	O
Retouradres	O
Postbus	O
20011	O
2500	O
EA	O
Den	O
Haag	O
Vereniging	O
van	O
Nederlandse	O
Projectontwikkeling	O
Maatschappijen	O
(	O
NEPROM	O
)	O
T.a.v	O
.	O
Voorzitter	O
NEPROM	O
,	O
Desirée	B-PER
Uitzetter	E-PER
Postbus	O
620	O
2270	O
AP	O
Voorburg	O
Datum	O
18	O
januari	O
2023	O
Betreft	O
Reactie	O
op	O
rapport	O
‘terugdringen	O
onnodige	O
vertraging	O
woningbouw	O
door	O
bezwaar-	O
en	O
beroepsprocedures	O
’	O
Volkshuisvesting	O
en	O
Bouwen	O
Woningbouw	O
Turfmarkt	O
147	O
Den	O
Haag	O
Postbus	O
20011	O
2500	O
EA	O
Den	O
Haag	O
www.rijksoverheid.nl	O
www.linkedin.com/company/	O
ministerie-van-bzk	O
Kenmerk	O
2022-0000717050	O
Uw	O
kenmerk	O
20220901/JF/NZ/sab	O
Bijlage	O
(	O
n	O
)	O
2	O
Pagina	O
1	O
van	O
3	O
Geachte	O
mevrouw	O
Uitzetter	S-PER
,	O
Op	O
1	O
september	O
2022	O
heeft	O
u	O
het	O
rapport	O
‘	O
Terugdringen	O
onnodige	O
vertraging	O
woningbouw	O
door	O
bewaar-	O
en	O
beroepsprocedures	O
’	O
aan	O
mij	O
en	O
de	O
minister	O
voor	O
Rechtsbescherming	O
toegezonden	O
.	O
Mede	O
namens	O
de	O
minister	O
voor	O
Rechtsbescherming	O
ontvangt	O
u	O
hierbij	O
mijn	O
reactie	O
op	O
dit	O
rapport	O
.	O
In	O
dit	O
rapport	O
agendeert	O
u	O
het	O
onderwerp	O
‘versnellen	O
van	O
juridische	O
procedures	O
’	O
bij	O
de	O
ontwikkeling	O
en	O
bouw	O
van	O
nieuwe	O
woningen	O
en	O
met	O
name	O
daar	O
waar	O
vertraging	O
optreedt	O
door	O
(	O
onnodige	O
)	O
bezwaar-	O
en	O
beroepsprocedures	O
.	O
U	O
doet	O
een	O
aantal	O
concrete	O
voorstellen	O
voor	O
de	O
aanpassing	O
van	O
wet-	O
en	O
regelgeving	O
rondom	O
de	O
ontwikkeling	O
en	O
bouw	O
van	O
nieuwe	O
woningen	O
en	O
het	O
verbeteren	O
van	O
de	O
positie	O
van	O
woningzoekenden	O
.	O
Om	O
te	O
beginnen	O
ben	O
ik	O
samen	O
met	O
u	O
zeer	O
doordrongen	O
van	O
de	O
urgentie	O
om	O
het	O
woningtekort	O
aan	O
te	O
pakken	O
.	O
Ik	O
zet	O
in	O
op	O
de	O
realisatie	O
van	O
900.000	O
woningen	O
tot	O
en	O
met	O
2030	O
.	O
Om	O
deze	O
opgave	O
te	O
realiseren	O
is	O
het	O
cruciaal	O
dat	O
ook	O
wordt	O
gewerkt	O
aan	O
het	O
sneller	O
,	O
slimmer	O
en	O
efficiënter	O
inrichten	O
van	O
de	O
processen	O
en	O
procedures	O
bij	O
woningbouwontwikkeling	O
.	O
Het	O
versnellen	O
van	O
processen	O
en	O
procedures	O
kan	O
het	O
Rijk	O
niet	O
alleen	O
.	O
Overheden	O
,	O
woningcorporaties	O
en	O
marktpartijen	O
hebben	O
gezamenlijk	O
de	O
sleutel	O
in	O
handen	O
om	O
de	O
woningbouw	O
ook	O
echt	O
te	O
versnellen	O
.	O
Samen	O
met	O
alle	O
partners	O
in	O
de	O
woningbouw	O
doen	O
we	O
alles	O
wat	O
in	O
ons	O
vermogen	O
ligt	O
om	O
de	O
woningbouw	O
te	O
versnellen	O
.	O
Op	O
dit	O
moment	O
duurt	O
de	O
ontwikkeling	O
van	O
een	O
woningbouwproject	O
gemiddeld	O
tien	O
jaar	O
.	O
Dat	O
is	O
erg	O
lang	O
en	O
hierin	O
lijkt	O
(	O
onbewust	O
)	O
onvoldoende	O
prioriteit	O
te	O
worden	O
gegeven	O
aan	O
snelheid	O
om	O
de	O
grote	O
maatschappelijke	O
opgave	O
te	O
realiseren	O
.	O
In	O
het	O
krachtenspel	O
rondom	O
toekomstige	O
woningbouwlocaties	O
is	O
veel	O
oog	O
voor	O
gevestigde	O
belangen	O
en	O
hebben	O
toekomstige	O
bewoners	O
weinig	O
invloed	O
.	O
Daarom	O
heb	O
ik	O
het	O
‘	O
Plan	O
van	O
aanpak	O
versnellen	O
processen	O
en	O
procedures	O
woningbouw	O
’	O
opgesteld	O
om	O
te	O
zorgen	O
voor	O
meer	O
snelheid	O
in	O
projecten	O
en	O
het	O
beter	O
borgen	O
van	O
het	O
belang	O
van	O
woningzoekenden	O
.	O
Pagina	O
2	O
van	O
3	O
Volkshuisvesting	O
en	O
Bouwen	O
Woningbouw	O
Kenmerk	O
2022-0000717050	O
Ter	O
voorbereiding	O
op	O
het	O
plan	O
van	O
aanpak	O
zijn	O
diverse	O
onderzoeken	O
uitgevoerd	O
naar	O
vertragingsfactoren	O
en	O
versnellingsmogelijkheden	O
bij	O
woningbouwontwikkeling	O
.	O
De	O
Rijksuniversiteit	O
Groningen	O
(	O
RUG	O
)	O
is	O
door	O
het	O
ministerie	O
van	O
BZK	O
samen	O
met	O
het	O
ministerie	O
van	O
EZK	O
gevraagd	O
onderzoek	O
te	O
doen	O
naar	O
versnellingsmogelijkheden	O
in	O
de	O
fase	O
van	O
bezwaar	O
en	O
beroep	O
.	O
De	O
voorstellen	O
uit	O
uw	O
rapport	O
hebben	O
wij	O
ook	O
voorgelegd	O
aan	O
de	O
RUG	O
en	O
zijn	O
meegenomen	O
in	O
hun	O
onderzoek	O
.	O
De	O
rapporten	O
van	O
de	O
RUG	O
zijn	O
bijgevoegd	O
.	O
In	O
het	O
plan	O
van	O
aanpak	O
versnellen	O
processen	O
en	O
procedures	O
woningbouw	O
zijn	O
acties	O
uitgewerkt	O
om	O
versnelling	O
mogelijk	O
te	O
maken	O
.	O
Hierbij	O
richt	O
ik	O
me	O
op	O
vier	O
thema’s	O
,	O
die	O
ik	O
samen	O
met	O
stakeholders	O
,	O
waaronder	O
u	O
,	O
wil	O
gaan	O
oppakken	O
:	O
1.	O
efficiëntere	O
werkwijze	O
en	O
versterking	O
capaciteit	O
2	O
.	O
meer	O
regie	O
,	O
samenwerking	O
en	O
YIMBY	O
3.	O
stimuleren	O
innovatie	O
en	O
industrieel	O
bouwen	O
4.	O
aanpassing	O
wet-	O
en	O
regelgeving	O
.	O
Zoals	O
in	O
het	O
plan	O
van	O
aanpak	O
beschreven	O
,	O
zet	O
ik	O
ook	O
in	O
op	O
het	O
versnellen	O
van	O
processen	O
en	O
procedures	O
door	O
het	O
aanpassen	O
van	O
wet-	O
en	O
regelgeving	O
.	O
Een	O
aantal	O
van	O
de	O
door	O
u	O
genoemde	O
versnellingsvoorstellen	O
worden	O
meegenomen	O
in	O
het	O
•	O
wetsvoorstel	O
versterken	O
regie	O
volkshuisvesting	O
.	O
Het	O
betreft	O
:	O
Beroep	O
in	O
één	O
instantie	O
voor	O
aangewezen	O
categorieën	O
projecten	O
•	O
Beslistermijn	O
van	O
zes	O
maanden	O
voor	O
het	O
beslissen	O
op	O
beroep	O
voor	O
aangewezen	O
categorieën	O
projecten	O
•	O
Een	O
omschrijving	O
van	O
het	O
begrip	O
participatie	O
in	O
de	O
Omgevingswet	O
Op	O
middellange	O
termijn	O
zal	O
ik	O
complexere	O
aanpassingen	O
doorvoeren	O
in	O
wet-	O
en	O
regelgeving	O
via	O
een	O
nieuw	O
wetstraject	O
.	O
Dit	O
betreffen	O
aanpassingen	O
die	O
betrekking	O
hebben	O
op	O
meer	O
beleidsvelden	O
en	O
die	O
nog	O
nader	O
moeten	O
worden	O
onderzocht	O
en	O
uitgewerkt	O
.	O
De	O
overige	O
voorstellen	O
die	O
door	O
u	O
zijn	O
gedaan	O
in	O
uw	O
rapport	O
zal	O
ik	O
hierbij	O
betrekken	O
.	O
Graag	O
betrek	O
ik	O
u	O
in	O
het	O
nader	O
onderzoek	O
naar	O
de	O
haalbaarheid	O
en	O
wenselijkheid	O
van	O
de	O
voorstellen	O
die	O
we	O
in	O
dit	O
kader	O
zullen	O
bekijken	O
.	O
Tot	O
slot	O
Ik	O
wil	O
u	O
bedanken	O
voor	O
uw	O
analyses	O
en	O
de	O
voorstellen	O
die	O
u	O
ons	O
meegeeft	O
in	O
het	O
rapport	O
‘terugdringen	O
onnodige	O
vertraging	O
woningbouw	O
door	O
bezwaar-	O
en	O
beroepsprocedures	O
’	O
.	O
Graag	O
nodig	O
ik	O
u	O
ook	O
uit	O
om	O
in	O
de	O
uitvoering	O
van	O
het	O
plan	O
van	O
aanpak	O
met	O
ons	O
mee	O
te	O
blijven	O
denken	O
over	O
de	O
verdere	O
uitwerking	O
van	O
de	O
hierin	O
genoemde	O
versnellingsopties	O
.	O
De	O
inzet	O
van	O
alle	O
partijen	O
in	O
de	O
sector	O
is	O
hard	O
nodig	O
om	O
de	O
grote	O
woningbouwopgave	O
met	O
elkaar	O
te	O
realiseren	O
.	O
De	O
minister	O
voor	O
Volkshuisvesting	O
en	O
Ruimtelijke	O
Ordening	O
,	O
Hugo	B-PER
de	I-PER
Jonge	E-PER
Pagina	O
3	O
van	O
3	O
Volkshuisvesting	O
en	O
Bouwen	O
Woningbouw	O
Kenmerk	O
2022-0000717050	O
Bijlagen	O
Volgnummer	O
Naam	O
Informatie	O
1	O
Plan	O
van	O
aanpak	O
versnellen	O
processen	O
en	O
procedures	O
woningbouw	O
2	O
Rapporten	O
RUG	O
-	O
Versnelling	O
van	O
rechtsbescherming	O
in	O
het	O
omgevingsrecht	O
:	O
de	O
procedures	O
in	O
bezwaar	O
en	O
beroep	O
