onderwerp	O
geluidbelasting	O
tgv	O
“	O
De	O
Harmonie	O
”	O
opdrachtnummer	O
09-127	O
bestand	O
09-127b1	O
.	O
doc	O
bladzijde	O
pagina	O
1	O
van	O
2	O
akoestie	O
k	O
ADVIESBUROVANDERBOOM	O
Lore	O
eta	O
.	O
Zaadmarkt	O
87	O
sinds	O
1971	O
7201	O
DC	O
Zutphen	O
telefoon	O
GEMEENTE	O
Wij	O
Z8SWIJK	O
SENT	O
EE	O
NE	O
fax	O
Sesent	O
|	O
P	O
0575-545648	O
Architektenbureau	O
H.	B-PER
ten	I-PER
Dolle	E-PER
b.v	O
bsite	O
ee	O
U	O
wekevndenanntes	O
nl	O
Ligusterlaan	O
18-22	O
Dat.ontv.	O
0	O
7	O
JUN	O
2010	O
7101	O
WX	O
WINTERSWIJK	O
e-mail	O
Nr.	O
brief	O
é	O
info@vanderboomadvies.nl	O
3303	O
Beh.	O
|vaor	O
Afgedaan	O
Par.	O
lid	O
Afd	O
.	O
Kv	O
gecertificeerd	O
Zutphen	O
,	O
29	O
april	O
2010	O
Geachte	O
heer	O
Ten	B-PER
Dolle	E-PER
,	O
Op	O
6	O
mei	O
2009	O
hebben	O
wij	O
onderzoek	O
verricht	O
naar	O
de	O
geluidbelasting	O
door	O
wegverkeer	O
op	O
de	O
verbouwing	O
van	O
het	O
pand	O
aan	O
de	O
Groenloseweg	O
63	O
te	O
Winterswijk	O
.	O
In	O
aanvulling	O
op	O
dit	O
akoestisch	O
onderzoek	O
,	O
met	O
rapportnummer	O
-9	O
127r1	O
,	O
het	O
volgende	O
:	O
Geluidbelasting	O
door	O
inrichting	O
“	O
De	O
Harmonie	O
”	O
Het	O
te	O
verbouwen	O
pand	O
ligt	O
op	O
17	O
meter	O
uit	O
de	O
grens	O
van	O
“	O
de	O
Harmonie	O
”	O
gelegen	O
aan	O
de	O
Groenloseweg	O
60	O
te	O
Winterswijk	O
.	O
Het	O
pand	O
ligt	O
daarbij	O
op	O
ca	O
23	O
meter	O
uit	O
de	O
gevel	O
van	O
de	O
feestzaal	O
van	O
“	O
De	O
Harmonie	O
”	O
(	O
zie	O
tekening	O
1	O
)	O
.	O
In	O
deze	O
feestzaal	O
wordt	O
muziekgeluid	O
ten	O
gehore	O
gebracht	O
met	O
hoge	O
geluidniveaus	O
.	O
De	O
inrichting	O
dient	O
te	O
voldoen	O
aan	O
de	O
grenswaarden	O
uit	O
het	O
Activiteitenbesluit	O
.	O
Deze	O
grenswaarden	O
gelden	O
op	O
de	O
gevels	O
van	O
woningen	O
.	O
Onderzocht	O
dient	O
te	O
worden	O
of	O
de	O
grenswaarden	O
op	O
de	O
gevels	O
van	O
het	O
te	O
verbouwen	O
pand	O
niet	O
worden	O
overschreden	O
in	O
geval	O
dat	O
in	O
de	O
huidige	O
situatie	O
aan	O
de	O
grenswaarden	O
wordt	O
voldaan	O
.	O
In	O
dat	O
geval	O
zou	O
de	O
inrichting	O
worden	O
beperkt	O
in	O
zijn	O
bedrijfsvoering	O
na	O
de	O
verbouw	O
van	O
het	O
pand	O
.	O
Maatgevende	O
woning	O
In	O
de	O
huidige	O
toestand	O
dient	O
de	O
inrichting	O
aan	O
