datum	O
24-5-2018	O
dossiercode	O
20180524-12-17944	O
Project	O
:	O
Bestemmingsplan	O
Purmerweg	O
19-21	O
2018	O
Gemeente	O
:	O
Purmerend	O
Aanvrager	O
:	O
Mevrouw	O
M.	B-PER
Verheijen	E-PER
Organisatie	O
:	O
Bugel	O
Hajema	O
Adviseurs	O
Geachte	O
heer/mevrouw	O
Mevrouw	O
M.	B-PER
Verheijen	E-PER
,	O
Voor	O
het	O
plan	O
Bestemmingsplan	O
Purmerweg	O
19-21	O
2018	O
heeft	O
u	O
advies	O
aangevraagd	O
in	O
het	O
kader	O
van	O
de	O
watertoets	O
op	O
www.dewatertoets.nl.	O
Met	O
de	O
gegevens	O
die	O
u	O
heeft	O
opgegeven	O
is	O
bepaald	O
dat	O
bepaalde	O
aspecten	O
van	O
het	O
plan	O
een	O
zodanige	O
invloed	O
hebben	O
op	O
de	O
belangen	O
van	O
het	O
hoogheemraadschap	O
dat	O
de	O
normale	O
procedure	O
moet	O
worden	O
gevolgd	O
.	O
Dit	O
betekent	O
dat	O
wij	O
in	O
overleg	O
met	O
u	O
willen	O
bespreken	O
hoe	O
in	O
uw	O
plan	O
rekening	O
kan	O
worden	O
gehouden	O
deze	O
waterhuishoudkundige	O
belangen	O
.	O
Om	O
het	O
watertoetsproces	O
zo	O
vlot	O
mogelijk	O
te	O
laten	O
verlopen	O
,	O
sturen	O
wij	O
u	O
als	O
bijlage	O
een	O
automatisch	O
gegenereerd	O
concept	O
wateradvies	O
.	O
Dit	O
conceptadvies	O
is	O
in	O
twee	O
delen	O
opgesplitst	O
.	O
In	O
het	O
eerste	O
deel	O
van	O
het	O
conceptadvies	O
geven	O
wij	O
aan	O
over	O
welke	O
onderwerpen	O
nader	O
overleg	O
met	O
het	O
hoogheemraadschap	O
noodzakelijk	O
is	O
.	O
Het	O
tweede	O
deel	O
van	O
het	O
conceptadvies	O
bevat	O
de	O
onderwerpen	O
die	O
slechts	O
een	O
beperkte	O
invloed	O
hebben	O
op	O
de	O
belangen	O
van	O
het	O
hoogheemraadschap	O
en	O
die	O
ondervangen	O
kunnen	O
worden	O
met	O
standaard	O
maatregelen	O
.	O
Dit	O
tweede	O
deel	O
van	O
het	O
advies	O
kunt	O
u	O
gebruiken	O
om	O
alvast	O
een	O
eerste	O
aanzet	O
te	O
geven	O
tot	O
de	O
waterparagraaf	O
in	O
de	O
ruimtelijke	O
onderbouwing	O
.	O
Wij	O
nemen	O
binnen	O
drie	O
weken	O
contact	O
met	O
u	O
op	O
om	O
nadere	O
afspraken	O
te	O
maken	O
en	O
advies	O
te	O
geven	O
over	O
de	O
nog	O
openstaande	O
waterbelangen	O
.	O
Als	O
u	O
eerder	O
een	O
afspraak	O
wilt	O
maken	O
,	O
dan	O
kunt	O
u	O
contact	O
met	O
ons	O
opnemen	O
via	O
ons	O
algemene	O
nummer	O
72	O
582	O
8282	O
en	O
vragen	O
naar	O
de	O
contactpersoon	O
voor	O
de	O
gemeente	O
waarin	O
uw	O
plan	O
zich	O
bevindt	O
.	O
Naast	O
het	O
bijgevoegde	O
conceptadvies	O
kunt	O
u	O
op	O
onze	O
website	O
meer	O
informatie	O
vinden	O
over	O
de	O
watertoets	O
in	O
het	O
algemeen	O
:	O
https://www.hhnk.nl/portaal/schoon-en-gezond-water_3556/item/watertoets_3017.html.	O
LET	O
OP	O
:	O
Het	O
(	O
concept	O
)	O
wateradvies	O
is	O
geen	O
aanvraag	O
voor	O
een	O
Watervergunning	O
.	O
Onze	O
conclusie	O
en	O
wateradvies	O
mogen	O
alleen	O
gebruikt	O
worden	O
tijdens	O
de	O
(	O
ruimtelijke	O
)	O
planvormingfase	O
.	O
U	O
dient	O
zelf	O
na	O
te	O
gaan	O
welke	O
vergunningen	O
nodig	O
zijn	O
om	O
het	O
plan	O
te	O
realiseren	O
.	O
Bij	O
het	O
hoogheemraadschap	O
dient	O
u	O
wellicht	O
een	O
Watervergunning	O
aan	O
te	O
vragen	O
of	O
een	O
melding	O
te	O
doen	O
.	O
Meer	O
informatie	O
over	O
de	O
Watervergunning	O
vindt	O
u	O
op	O
https://www.hhnk.nl/portaal/vergunningen-en-ontheffingen_3529/.	O
Met	O
vriendelijke	O
groet	O
,	O
Hoogheemraadschap	O
Hollands	O
Noorderkwartier	O
Postbus	O
250	O
1700	O
AG	O
HEERHUGOWAARD	O
T	O
72	O
582	O
8282	O
F	O
72	O
582	O
7010	O
E	O
info@hhnk.nl	O
W	O
www.hhnk.nl	O
CONCEPT	O
Wateradvies	O
Via	O
de	O
Digitale	O
Watertoets	O
(	O
www.dewatertoets.nl)	O
heeft	O
u	O
Hoogheemraadschap	O
Hollands	O
Noorderkwartier	O
gevraagd	O
een	O
reactie	O
te	O
geven	O
op	O
het	O
plan	O
Bestemmingsplan	O
Purmerweg	O
19-21	O
2018	O
.	O
Uit	O
de	O
ingediende	O
gegevens	O
is	O
gebleken	O
dat	O
er	O
voor	O
één	O
of	O
meerdere	O
wateraspecten	O
nader	O
overleg	O
noodzakelijk	O
is	O
met	O
het	O
hoogheemraadschap	O
.	O
Deze	O
aspecten	O
benoemen	O
wij	O
in	O
het	O
eerste	O
deel	O
van	O
dit	O
concept	O
wateradvies	O
.	O
In	O
het	O
tweede	O
deel	O
komen	O
de	O
onderwerpen	O
aan	O
bod	O
die	O
slechts	O
een	O
beperkte	O
invloed	O
hebben	O
op	O
de	O
belangen	O
van	O
het	O
hoogheemraadschap	O
en	O
die	O
hierdoor	O
ondervangen	O
kunnen	O
worden	O
met	O
standaard	O
maatregelen	O
.	O
Dit	O
deel	O
van	O
het	O
advies	O
kunt	O
u	O
gebruiken	O
om	O
alvast	O
een	O
eerste	O
aanzet	O
te	O
geven	O
tot	O
de	O
waterparagraaf	O
in	O
de	O
ruimtelijke	O
onderbouwing	O
van	O
uw	O
plan	O
.	O
DEEL	O
I	O
Hieronder	O
vindt	O
u	O
de	O
aspecten	O
waarover	O
nader	O
contact	O
met	O
het	O
hoogheemraadschap	O
noodzakelijk	O
is	O
:	O
Het	O
ingetekende	O
plangebied	O
heeft	O
de	O
volgende	O
zoneringen	O
(	O
kaartlagen	O
)	O
geraakt	O
:	O
-	O
Zonering	O
regionale	O
waterkering	O
-	O
Zonering	O
primaire	O
waterlopen	O
Wij	O
nemen	O
binnen	O
drie	O
weken	O
contact	O
met	O
u	O
op	O
om	O
nadere	O
afspraken	O
te	O
maken	O
en	O
te	O
komen	O
tot	O
advies	O
over	O
bovenstaande	O
waterbelangen	O
.	O
DEEL	O
II	O
Dit	O
tweede	O
deel	O
van	O
